agents,distanceMultiplier,profitMultiplier,time,distance
2,3.10,3.70,22470.00,763343.55
4,3.10,3.70,16870.00,1043540.21
8,3.10,3.70,13640.00,1587668.60
1,3.10,3.80,64030.00,655474.51
2,3.10,3.80,23390.00,763343.55
4,3.10,3.80,16830.00,1043540.21
8,3.10,3.80,12640.00,1587668.60
1,3.10,3.90,63910.00,655474.51
2,3.10,3.90,24970.00,763343.55
4,3.10,3.90,25230.00,1043540.21
8,3.10,3.90,12540.00,1587668.60
1,3.10,4.00,63450.00,655474.51
2,3.10,4.00,21990.00,763343.55
4,3.10,4.00,16430.00,1043540.21
8,3.10,4.00,12800.00,1587668.60
1,3.10,4.10,63370.00,655474.51
2,3.10,4.10,22250.00,763343.55
4,3.10,4.10,19240.00,1043540.21
8,3.10,4.10,12760.00,1587668.60
1,3.10,4.20,63640.00,655474.51
2,3.10,4.20,22200.00,763343.55
4,3.10,4.20,16340.00,1043540.21
8,3.10,4.20,18220.00,1587668.60
1,3.10,4.30,63560.00,655474.51
2,3.10,4.30,21970.00,763343.55
4,3.10,4.30,16550.00,1043540.21
8,3.10,4.30,12850.00,1587668.60
1,3.10,4.40,63900.00,655474.51
2,3.10,4.40,22070.00,763343.55
4,3.10,4.40,16550.00,1043540.21
8,3.10,4.40,15880.00,1587668.60
1,3.10,4.50,63520.00,655474.51
2,3.10,4.50,22050.00,763343.55
4,3.10,4.50,16600.00,1043540.21
8,3.10,4.50,12930.00,1587668.60
1,3.10,4.60,65610.00,655474.51
2,3.10,4.60,22570.00,763343.55
4,3.10,4.60,16660.00,1043540.21
8,3.10,4.60,12850.00,1587668.60
1,3.10,4.70,63550.00,655474.51
2,3.10,4.70,22400.00,763343.55
4,3.10,4.70,16510.00,1043540.21
8,3.10,4.70,13000.00,1587668.60
1,3.10,4.80,64670.00,655474.51
2,3.10,4.80,22450.00,763343.55
4,3.10,4.80,16450.00,1043540.21
8,3.10,4.80,12880.00,1587668.60
1,3.10,4.90,63990.00,655474.51
2,3.10,4.90,22300.00,763343.55
4,3.10,4.90,17920.00,1043540.21
8,3.10,4.90,12760.00,1587668.60
1,3.10,5.00,63450.00,655474.51
2,3.10,5.00,22090.00,763343.55
4,3.10,5.00,16630.00,1043540.21
8,3.10,5.00,12720.00,1587668.60
1,3.20,0.10,63520.00,655474.51
2,3.20,0.10,28510.00,763343.55
4,3.20,0.10,16290.00,1043540.21
8,3.20,0.10,12570.00,1587668.60
1,3.20,0.20,63470.00,655474.51
2,3.20,0.20,21800.00,763343.55
4,3.20,0.20,16290.00,1043540.21
8,3.20,0.20,12920.00,1587668.60
1,3.20,0.30,63410.00,655474.51
2,3.20,0.30,22370.00,763343.55
4,3.20,0.30,16610.00,1043540.21
8,3.20,0.30,12730.00,1587668.60
1,3.20,0.40,63580.00,655474.51
2,3.20,0.40,22170.00,763343.55
4,3.20,0.40,16900.00,1043540.21
8,3.20,0.40,12820.00,1587668.60
1,3.20,0.50,63530.00,655474.51
2,3.20,0.50,21950.00,763343.55
4,3.20,0.50,16620.00,1043540.21
8,3.20,0.50,12740.00,1587668.60
1,3.20,0.60,63430.00,655474.51
2,3.20,0.60,22140.00,763343.55
4,3.20,0.60,16680.00,1043540.21
8,3.20,0.60,13010.00,1587668.60
1,3.20,0.70,63450.00,655474.51
2,3.20,0.70,22200.00,763343.55
4,3.20,0.70,16530.00,1043540.21
8,3.20,0.70,16230.00,1587668.60
1,3.20,0.80,65800.00,655474.51
2,3.20,0.80,23140.00,763343.55
4,3.20,0.80,18620.00,1043540.21
8,3.20,0.80,13980.00,1587668.60
1,3.20,0.90,64360.00,655474.51
2,3.20,0.90,23630.00,763343.55
4,3.20,0.90,24210.00,1043540.21
8,3.20,0.90,12840.00,1587668.60
1,3.20,1.00,64950.00,655474.51
2,3.20,1.00,25000.00,763343.55
4,3.20,1.00,21850.00,1043540.21
8,3.20,1.00,18450.00,1587668.60
1,3.20,1.10,72740.00,655474.51
2,3.20,1.10,24170.00,763343.55
4,3.20,1.10,17900.00,1043540.21
8,3.20,1.10,15410.00,1587668.60
1,3.20,1.20,66470.00,655474.51
2,3.20,1.20,23430.00,763343.55
4,3.20,1.20,17250.00,1043540.21
8,3.20,1.20,13700.00,1587668.60
1,3.20,1.30,72760.00,655474.51
2,3.20,1.30,45700.00,763343.55
4,3.20,1.30,20140.00,1043540.21
8,3.20,1.30,13130.00,1587668.60
1,3.20,1.40,65230.00,655474.51
2,3.20,1.40,23230.00,763343.55
4,3.20,1.40,17770.00,1043540.21
8,3.20,1.40,12960.00,1587668.60
1,3.20,1.50,63650.00,655474.51
2,3.20,1.50,22320.00,763343.55
4,3.20,1.50,16510.00,1043540.21
8,3.20,1.50,15640.00,1587668.60
1,3.20,1.60,65970.00,655474.51
2,3.20,1.60,22130.00,763343.55
4,3.20,1.60,19230.00,1043540.21
8,3.20,1.60,12750.00,1587668.60
1,3.20,1.70,64020.00,655474.51
2,3.20,1.70,23050.00,763343.55
4,3.20,1.70,15860.00,1043540.21
8,3.20,1.70,13370.00,1587668.60
1,3.20,1.80,63990.00,655474.51
2,3.20,1.80,22060.00,763343.55
4,3.20,1.80,17010.00,1043540.21
8,3.20,1.80,14100.00,1587668.60
1,3.20,1.90,63620.00,655474.51
2,3.20,1.90,22160.00,763343.55
4,3.20,1.90,16710.00,1043540.21
8,3.20,1.90,15160.00,1587668.60
1,3.20,2.00,64150.00,655474.51
2,3.20,2.00,22150.00,763343.55
4,3.20,2.00,16740.00,1043540.21
8,3.20,2.00,12950.00,1587668.60
1,3.20,2.10,63520.00,655474.51
2,3.20,2.10,22740.00,763343.55
4,3.20,2.10,16580.00,1043540.21
8,3.20,2.10,12780.00,1587668.60
1,3.20,2.20,64270.00,655474.51
2,3.20,2.20,23480.00,763343.55
4,3.20,2.20,16280.00,1043540.21
8,3.20,2.20,13040.00,1587668.60
1,3.20,2.30,68780.00,655474.51
2,3.20,2.30,22250.00,763343.55
4,3.20,2.30,21690.00,1043540.21
8,3.20,2.30,21080.00,1587668.60
1,3.20,2.40,94100.00,655474.51
2,3.20,2.40,31680.00,763343.55
4,3.20,2.40,27710.00,1043540.21
8,3.20,2.40,17320.00,1587668.60
1,3.20,2.50,69700.00,655474.51
2,3.20,2.50,31270.00,763343.55
4,3.20,2.50,22350.00,1043540.21
8,3.20,2.50,36890.00,1587668.60
1,3.20,2.60,140600.00,655474.51
2,3.20,2.60,81210.00,763343.55
4,3.20,2.60,70320.00,1043540.21
8,3.20,2.60,20050.00,1587668.60
1,3.20,2.70,70440.00,655474.51
2,3.20,2.70,22170.00,763343.55
4,3.20,2.70,57320.00,1043540.21
8,3.20,2.70,18740.00,1587668.60
1,3.20,2.80,63760.00,655474.51
2,3.20,2.80,22440.00,763343.55
4,3.20,2.80,16670.00,1043540.21
8,3.20,2.80,12900.00,1587668.60
1,3.20,2.90,63670.00,655474.51
2,3.20,2.90,22040.00,763343.55
4,3.20,2.90,16890.00,1043540.21
8,3.20,2.90,12470.00,1587668.60
1,3.20,3.00,74850.00,655474.51
2,3.20,3.00,22430.00,763343.55
4,3.20,3.00,31060.00,1043540.21
8,3.20,3.00,49460.00,1587668.60
1,3.20,3.10,65090.00,655474.51
2,3.20,3.10,22280.00,763343.55
4,3.20,3.10,17130.00,1043540.21
8,3.20,3.10,15550.00,1587668.60
1,3.20,3.20,64820.00,655474.51
2,3.20,3.20,23250.00,763343.55
4,3.20,3.20,16840.00,1043540.21
8,3.20,3.20,15380.00,1587668.60
1,3.20,3.30,65420.00,655474.51
2,3.20,3.30,24890.00,763343.55
4,3.20,3.30,67280.00,1043540.21
8,3.20,3.30,37220.00,1587668.60
1,3.20,3.40,65890.00,655474.51
2,3.20,3.40,22530.00,763343.55
4,3.20,3.40,16730.00,1043540.21
8,3.20,3.40,12900.00,1587668.60
1,3.20,3.50,65540.00,655474.51
2,3.20,3.50,33110.00,763343.55
4,3.20,3.50,17230.00,1043540.21
8,3.20,3.50,13380.00,1587668.60
1,3.20,3.60,66690.00,655474.51
2,3.20,3.60,59560.00,763343.55
4,3.20,3.60,53570.00,1043540.21
8,3.20,3.60,13440.00,1587668.60
1,3.20,3.70,66310.00,655474.51
2,3.20,3.70,23470.00,763343.55
4,3.20,3.70,20840.00,1043540.21
8,3.20,3.70,13380.00,1587668.60
1,3.20,3.80,64990.00,655474.51
2,3.20,3.80,22770.00,763343.55
4,3.20,3.80,16970.00,1043540.21
8,3.20,3.80,18090.00,1587668.60
1,3.20,3.90,216440.00,655474.51
2,3.20,3.90,23610.00,763343.55
4,3.20,3.90,16930.00,1043540.21
8,3.20,3.90,13610.00,1587668.60
1,3.20,4.00,67850.00,655474.51
2,3.20,4.00,25290.00,763343.55
4,3.20,4.00,16710.00,1043540.21
8,3.20,4.00,13020.00,1587668.60
1,3.20,4.10,67370.00,655474.51
2,3.20,4.10,23430.00,763343.55
4,3.20,4.10,67740.00,1043540.21
8,3.20,4.10,51620.00,1587668.60
1,3.20,4.20,65930.00,655474.51
2,3.20,4.20,22610.00,763343.55
4,3.20,4.20,20650.00,1043540.21
8,3.20,4.20,12800.00,1587668.60
1,3.20,4.30,65090.00,655474.51
2,3.20,4.30,22910.00,763343.55
4,3.20,4.30,16930.00,1043540.21
8,3.20,4.30,13010.00,1587668.60
1,3.20,4.40,67250.00,655474.51
2,3.20,4.40,71830.00,763343.55
4,3.20,4.40,54630.00,1043540.21
8,3.20,4.40,12950.00,1587668.60
1,3.20,4.50,74800.00,655474.51
2,3.20,4.50,23860.00,763343.55
4,3.20,4.50,18410.00,1043540.21
8,3.20,4.50,15240.00,1587668.60
1,3.20,4.60,67130.00,655474.51
2,3.20,4.60,25450.00,763343.55
4,3.20,4.60,16720.00,1043540.21
8,3.20,4.60,15240.00,1587668.60
1,3.20,4.70,117040.00,655474.51
2,3.20,4.70,49220.00,763343.55
4,3.20,4.70,18140.00,1043540.21
8,3.20,4.70,13110.00,1587668.60
1,3.20,4.80,65210.00,655474.51
2,3.20,4.80,22990.00,763343.55
4,3.20,4.80,17530.00,1043540.21
8,3.20,4.80,13490.00,1587668.60
1,3.20,4.90,65580.00,655474.51
2,3.20,4.90,22600.00,763343.55
4,3.20,4.90,23080.00,1043540.21
8,3.20,4.90,59560.00,1587668.60
1,3.20,5.00,67010.00,655474.51
2,3.20,5.00,22810.00,763343.55
4,3.20,5.00,16950.00,1043540.21
8,3.20,5.00,13380.00,1587668.60
1,3.30,0.10,67490.00,655474.51
2,3.30,0.10,23250.00,763343.55
4,3.30,0.10,17630.00,1043540.21
8,3.30,0.10,13510.00,1587668.60
1,3.30,0.20,80990.00,655474.51
2,3.30,0.20,67590.00,763343.55
4,3.30,0.20,30970.00,1043540.21
8,3.30,0.20,13500.00,1587668.60
1,3.30,0.30,65210.00,655474.51
2,3.30,0.30,23400.00,763343.55
4,3.30,0.30,18510.00,1043540.21
8,3.30,0.30,13180.00,1587668.60
1,3.30,0.40,66370.00,655474.51
2,3.30,0.40,22450.00,763343.55
4,3.30,0.40,16850.00,1043540.21
8,3.30,0.40,15990.00,1587668.60
1,3.30,0.50,86950.00,655474.51
2,3.30,0.50,23450.00,763343.55
4,3.30,0.50,16660.00,1043540.21
8,3.30,0.50,13280.00,1587668.60
1,3.30,0.60,65440.00,655474.51
2,3.30,0.60,22250.00,763343.55
4,3.30,0.60,16520.00,1043540.21
8,3.30,0.60,13400.00,1587668.60
1,3.30,0.70,65070.00,655474.51
2,3.30,0.70,23580.00,763343.55
4,3.30,0.70,16590.00,1043540.21
8,3.30,0.70,14760.00,1587668.60
1,3.30,0.80,66180.00,655474.51
2,3.30,0.80,30880.00,763343.55
4,3.30,0.80,24290.00,1043540.21
8,3.30,0.80,19290.00,1587668.60
1,3.30,0.90,65560.00,655474.51
2,3.30,0.90,24920.00,763343.55
4,3.30,0.90,20280.00,1043540.21
8,3.30,0.90,17330.00,1587668.60
1,3.30,1.00,75610.00,655474.51
2,3.30,1.00,24770.00,763343.55
4,3.30,1.00,16590.00,1043540.21
8,3.30,1.00,13690.00,1587668.60
1,3.30,1.10,78440.00,655474.51
2,3.30,1.10,22810.00,763343.55
4,3.30,1.10,17100.00,1043540.21
8,3.30,1.10,13870.00,1587668.60
1,3.30,1.20,65860.00,655474.51
2,3.30,1.20,23490.00,763343.55
4,3.30,1.20,17450.00,1043540.21
8,3.30,1.20,14290.00,1587668.60
1,3.30,1.30,65890.00,655474.51
2,3.30,1.30,23330.00,763343.55
4,3.30,1.30,17990.00,1043540.21
8,3.30,1.30,14270.00,1587668.60
1,3.30,1.40,72780.00,655474.51
2,3.30,1.40,22620.00,763343.55
4,3.30,1.40,16810.00,1043540.21
8,3.30,1.40,12880.00,1587668.60
1,3.30,1.50,65020.00,655474.51
2,3.30,1.50,22450.00,763343.55
4,3.30,1.50,16810.00,1043540.21
8,3.30,1.50,13200.00,1587668.60
1,3.30,1.60,65200.00,655474.51
2,3.30,1.60,22700.00,763343.55
4,3.30,1.60,17100.00,1043540.21
8,3.30,1.60,13390.00,1587668.60
1,3.30,1.70,64880.00,655474.51
2,3.30,1.70,27230.00,763343.55
4,3.30,1.70,18500.00,1043540.21
8,3.30,1.70,13070.00,1587668.60
1,3.30,1.80,65380.00,655474.51
2,3.30,1.80,22320.00,763343.55
4,3.30,1.80,16610.00,1043540.21
8,3.30,1.80,12770.00,1587668.60
1,3.30,1.90,64610.00,655474.51
2,3.30,1.90,22640.00,763343.55
4,3.30,1.90,16870.00,1043540.21
8,3.30,1.90,13290.00,1587668.60
1,3.30,2.00,64890.00,655474.51
2,3.30,2.00,22920.00,763343.55
4,3.30,2.00,24350.00,1043540.21
8,3.30,2.00,16320.00,1587668.60
1,3.30,2.10,65060.00,655474.51
2,3.30,2.10,23790.00,763343.55
4,3.30,2.10,17190.00,1043540.21
8,3.30,2.10,15860.00,1587668.60
1,3.30,2.20,65290.00,655474.51
2,3.30,2.20,24240.00,763343.55
4,3.30,2.20,16780.00,1043540.21
8,3.30,2.20,13760.00,1587668.60
1,3.30,2.30,65180.00,655474.51
2,3.30,2.30,25790.00,763343.55
4,3.30,2.30,20170.00,1043540.21
8,3.30,2.30,14740.00,1587668.60
1,3.30,2.40,69960.00,655474.51
2,3.30,2.40,22890.00,763343.55
4,3.30,2.40,17240.00,1043540.21
8,3.30,2.40,13380.00,1587668.60
1,3.30,2.50,65320.00,655474.51
2,3.30,2.50,22650.00,763343.55
4,3.30,2.50,16760.00,1043540.21
8,3.30,2.50,12920.00,1587668.60
1,3.30,2.60,65080.00,655474.51
2,3.30,2.60,22700.00,763343.55
4,3.30,2.60,18350.00,1043540.21
8,3.30,2.60,20350.00,1587668.60
1,3.30,2.70,65040.00,655474.51
2,3.30,2.70,25580.00,763343.55
4,3.30,2.70,17090.00,1043540.21
8,3.30,2.70,13350.00,1587668.60
1,3.30,2.80,65560.00,655474.51
2,3.30,2.80,22600.00,763343.55
4,3.30,2.80,25320.00,1043540.21
8,3.30,2.80,12860.00,1587668.60
1,3.30,2.90,65270.00,655474.51
2,3.30,2.90,22870.00,763343.55
4,3.30,2.90,16820.00,1043540.21
8,3.30,2.90,13820.00,1587668.60
1,3.30,3.00,70780.00,655474.51
2,3.30,3.00,22460.00,763343.55
4,3.30,3.00,19060.00,1043540.21
8,3.30,3.00,13380.00,1587668.60
1,3.30,3.10,64600.00,655474.51
2,3.30,3.10,39540.00,763343.55
4,3.30,3.10,22820.00,1043540.21
8,3.30,3.10,13400.00,1587668.60
1,3.30,3.20,65990.00,655474.51
2,3.30,3.20,22560.00,763343.55
4,3.30,3.20,17090.00,1043540.21
8,3.30,3.20,32150.00,1587668.60
1,3.30,3.30,65920.00,655474.51
2,3.30,3.30,22890.00,763343.55
4,3.30,3.30,16530.00,1043540.21
8,3.30,3.30,13850.00,1587668.60
1,3.30,3.40,67470.00,655474.51
2,3.30,3.40,23660.00,763343.55
4,3.30,3.40,17650.00,1043540.21
8,3.30,3.40,14090.00,1587668.60
1,3.30,3.50,65960.00,655474.51
2,3.30,3.50,23900.00,763343.55
4,3.30,3.50,18630.00,1043540.21
8,3.30,3.50,15750.00,1587668.60
1,3.30,3.60,65140.00,655474.51
2,3.30,3.60,22730.00,763343.55
4,3.30,3.60,17010.00,1043540.21
8,3.30,3.60,14340.00,1587668.60
1,3.30,3.70,69370.00,655474.51
2,3.30,3.70,22460.00,763343.55
4,3.30,3.70,16580.00,1043540.21
8,3.30,3.70,13130.00,1587668.60
1,3.30,3.80,65050.00,655474.51
2,3.30,3.80,22660.00,763343.55
4,3.30,3.80,16910.00,1043540.21
8,3.30,3.80,13860.00,1587668.60
1,3.30,3.90,65330.00,655474.51
2,3.30,3.90,22420.00,763343.55
4,3.30,3.90,18410.00,1043540.21
8,3.30,3.90,13430.00,1587668.60
1,3.30,4.00,65280.00,655474.51
2,3.30,4.00,24930.00,763343.55
4,3.30,4.00,18900.00,1043540.21
8,3.30,4.00,13110.00,1587668.60
1,3.30,4.10,65070.00,655474.51
2,3.30,4.10,22180.00,763343.55
4,3.30,4.10,16680.00,1043540.21
8,3.30,4.10,13240.00,1587668.60
1,3.30,4.20,67030.00,655474.51
2,3.30,4.20,23220.00,763343.55
4,3.30,4.20,16450.00,1043540.21
8,3.30,4.20,13160.00,1587668.60
1,3.30,4.30,65560.00,655474.51
2,3.30,4.30,22720.00,763343.55
4,3.30,4.30,17150.00,1043540.21
8,3.30,4.30,16080.00,1587668.60
1,3.30,4.40,65700.00,655474.51
2,3.30,4.40,22540.00,763343.55
4,3.30,4.40,16980.00,1043540.21
8,3.30,4.40,19560.00,1587668.60
1,3.30,4.50,77080.00,655474.51
2,3.30,4.50,23200.00,763343.55
4,3.30,4.50,16960.00,1043540.21
8,3.30,4.50,13320.00,1587668.60
1,3.30,4.60,65190.00,655474.51
2,3.30,4.60,42090.00,763343.55
4,3.30,4.60,16940.00,1043540.21
8,3.30,4.60,14220.00,1587668.60
1,3.30,4.70,66750.00,655474.51
2,3.30,4.70,22850.00,763343.55
4,3.30,4.70,34780.00,1043540.21
8,3.30,4.70,14180.00,1587668.60
1,3.30,4.80,66510.00,655474.51
2,3.30,4.80,22940.00,763343.55
4,3.30,4.80,17050.00,1043540.21
8,3.30,4.80,13200.00,1587668.60
1,3.30,4.90,73320.00,655474.51
2,3.30,4.90,24660.00,763343.55
4,3.30,4.90,17110.00,1043540.21
8,3.30,4.90,13470.00,1587668.60
1,3.30,5.00,66780.00,655474.51
2,3.30,5.00,23010.00,763343.55
4,3.30,5.00,18560.00,1043540.21
8,3.30,5.00,14740.00,1587668.60
1,3.40,0.10,65540.00,655474.51
2,3.40,0.10,22790.00,763343.55
4,3.40,0.10,16890.00,1043540.21
8,3.40,0.10,19240.00,1587668.60
1,3.40,0.20,66460.00,655474.51
2,3.40,0.20,22330.00,763343.55
4,3.40,0.20,16950.00,1043540.21
8,3.40,0.20,12840.00,1587668.60
1,3.40,0.30,71110.00,655474.51
2,3.40,0.30,35520.00,763343.55
4,3.40,0.30,16640.00,1043540.21
8,3.40,0.30,12530.00,1587668.60
1,3.40,0.40,71210.00,655474.51
2,3.40,0.40,23290.00,763343.55
4,3.40,0.40,22310.00,1043540.21
8,3.40,0.40,12750.00,1587668.60
1,3.40,0.50,64100.00,655474.51
2,3.40,0.50,23140.00,763343.55
4,3.40,0.50,17640.00,1043540.21
8,3.40,0.50,15110.00,1587668.60
1,3.40,0.60,67720.00,655474.51
2,3.40,0.60,23630.00,763343.55
4,3.40,0.60,17770.00,1043540.21
8,3.40,0.60,12690.00,1587668.60
1,3.40,0.70,74020.00,655474.51
2,3.40,0.70,22580.00,763343.55
4,3.40,0.70,16370.00,1043540.21
8,3.40,0.70,13050.00,1587668.60
1,3.40,0.80,63390.00,655474.51
2,3.40,0.80,22730.00,763343.55
4,3.40,0.80,20640.00,1043540.21
8,3.40,0.80,12860.00,1587668.60
1,3.40,0.90,63630.00,655474.51
2,3.40,0.90,22330.00,763343.55
4,3.40,0.90,16820.00,1043540.21
8,3.40,0.90,28030.00,1587668.60
1,3.40,1.00,105400.00,655474.51
2,3.40,1.00,33110.00,763343.55
4,3.40,1.00,58740.00,1043540.21
8,3.40,1.00,43550.00,1587668.60
1,3.40,1.10,63750.00,655474.51
2,3.40,1.10,22170.00,763343.55
4,3.40,1.10,17240.00,1043540.21
8,3.40,1.10,16170.00,1587668.60
1,3.40,1.20,64410.00,655474.51
2,3.40,1.20,45260.00,763343.55
4,3.40,1.20,16650.00,1043540.21
8,3.40,1.20,14030.00,1587668.60
1,3.40,1.30,67080.00,655474.51
2,3.40,1.30,22210.00,763343.55
4,3.40,1.30,17080.00,1043540.21
8,3.40,1.30,12790.00,1587668.60
1,3.40,1.40,64940.00,655474.51
2,3.40,1.40,31530.00,763343.55
4,3.40,1.40,17940.00,1043540.21
8,3.40,1.40,13140.00,1587668.60
1,3.40,1.50,74890.00,655474.51
2,3.40,1.50,29070.00,763343.55
4,3.40,1.50,18780.00,1043540.21
8,3.40,1.50,13060.00,1587668.60
1,3.40,1.60,64410.00,655474.51
2,3.40,1.60,22740.00,763343.55
4,3.40,1.60,16910.00,1043540.21
8,3.40,1.60,13870.00,1587668.60
1,3.40,1.70,63490.00,655474.51
2,3.40,1.70,22300.00,763343.55
4,3.40,1.70,16870.00,1043540.21
8,3.40,1.70,14260.00,1587668.60
1,3.40,1.80,73240.00,655474.51
2,3.40,1.80,56320.00,763343.55
4,3.40,1.80,40670.00,1043540.21
8,3.40,1.80,12760.00,1587668.60
1,3.40,1.90,63610.00,655474.51
2,3.40,1.90,22380.00,763343.55
4,3.40,1.90,16500.00,1043540.21
8,3.40,1.90,12440.00,1587668.60
1,3.40,2.00,63820.00,655474.51
2,3.40,2.00,21990.00,763343.55
4,3.40,2.00,16500.00,1043540.21
8,3.40,2.00,19320.00,1587668.60
1,3.40,2.10,63730.00,655474.51
2,3.40,2.10,79020.00,763343.55
4,3.40,2.10,39620.00,1043540.21
8,3.40,2.10,12910.00,1587668.60
1,3.40,2.20,65360.00,655474.51
2,3.40,2.20,22710.00,763343.55
4,3.40,2.20,16470.00,1043540.21
8,3.40,2.20,13120.00,1587668.60
1,3.40,2.30,65260.00,655474.51
2,3.40,2.30,23470.00,763343.55
4,3.40,2.30,17260.00,1043540.21
8,3.40,2.30,13340.00,1587668.60
1,3.40,2.40,123180.00,655474.51
2,3.40,2.40,23030.00,763343.55
4,3.40,2.40,16950.00,1043540.21
8,3.40,2.40,13870.00,1587668.60
1,3.40,2.50,65000.00,655474.51
2,3.40,2.50,23440.00,763343.55
4,3.40,2.50,17060.00,1043540.21
8,3.40,2.50,14200.00,1587668.60
1,3.40,2.60,65000.00,655474.51
2,3.40,2.60,22810.00,763343.55
4,3.40,2.60,20770.00,1043540.21
8,3.40,2.60,53140.00,1587668.60
1,3.40,2.70,101940.00,655474.51
2,3.40,2.70,22610.00,763343.55
4,3.40,2.70,16800.00,1043540.21
8,3.40,2.70,13750.00,1587668.60
1,3.40,2.80,65260.00,655474.51
2,3.40,2.80,23940.00,763343.55
4,3.40,2.80,18420.00,1043540.21
8,3.40,2.80,13310.00,1587668.60
1,3.40,2.90,66080.00,655474.51
2,3.40,2.90,30690.00,763343.55
4,3.40,2.90,150300.00,1043540.21
8,3.40,2.90,13450.00,1587668.60
1,3.40,3.00,65110.00,655474.51
2,3.40,3.00,22570.00,763343.55
4,3.40,3.00,18030.00,1043540.21
8,3.40,3.00,15640.00,1587668.60
1,3.40,3.10,64940.00,655474.51
2,3.40,3.10,22970.00,763343.55
4,3.40,3.10,16910.00,1043540.21
8,3.40,3.10,13820.00,1587668.60
1,3.40,3.20,128060.00,655474.51
2,3.40,3.20,83410.00,763343.55
4,3.40,3.20,17550.00,1043540.21
8,3.40,3.20,13700.00,1587668.60
1,3.40,3.30,66320.00,655474.51
2,3.40,3.30,23110.00,763343.55
4,3.40,3.30,16930.00,1043540.21
8,3.40,3.30,13450.00,1587668.60
1,3.40,3.40,65630.00,655474.51
2,3.40,3.40,22750.00,763343.55
4,3.40,3.40,21420.00,1043540.21
8,3.40,3.40,78900.00,1587668.60
1,3.40,3.50,75420.00,655474.51
2,3.40,3.50,28280.00,763343.55
4,3.40,3.50,17310.00,1043540.21
8,3.40,3.50,13480.00,1587668.60
1,3.40,3.60,67390.00,655474.51
2,3.40,3.60,24140.00,763343.55
4,3.40,3.60,17170.00,1043540.21
8,3.40,3.60,14450.00,1587668.60
1,3.40,3.70,68750.00,655474.51
2,3.40,3.70,75650.00,763343.55
4,3.40,3.70,36560.00,1043540.21
8,3.40,3.70,13390.00,1587668.60
1,3.40,3.80,69590.00,655474.51
2,3.40,3.80,23660.00,763343.55
4,3.40,3.80,17100.00,1043540.21
8,3.40,3.80,13440.00,1587668.60
1,3.40,3.90,67560.00,655474.51
2,3.40,3.90,23250.00,763343.55
4,3.40,3.90,17690.00,1043540.21
8,3.40,3.90,17180.00,1587668.60
1,3.40,4.00,124450.00,655474.51
2,3.40,4.00,52750.00,763343.55
4,3.40,4.00,17490.00,1043540.21
8,3.40,4.00,13920.00,1587668.60
1,3.40,4.10,65810.00,655474.51
2,3.40,4.10,22720.00,763343.55
4,3.40,4.10,18050.00,1043540.21
8,3.40,4.10,13330.00,1587668.60
1,3.40,4.20,65760.00,655474.51
2,3.40,4.20,22240.00,763343.55
4,3.40,4.20,19630.00,1043540.21
8,3.40,4.20,60720.00,1587668.60
1,3.40,4.30,112270.00,655474.51
2,3.40,4.30,29510.00,763343.55
4,3.40,4.30,23390.00,1043540.21
8,3.40,4.30,19670.00,1587668.60
1,3.40,4.40,104470.00,655474.51
2,3.40,4.40,22630.00,763343.55
4,3.40,4.40,16530.00,1043540.21
8,3.40,4.40,13420.00,1587668.60
1,3.40,4.50,84770.00,655474.51
2,3.40,4.50,106220.00,763343.55
4,3.40,4.50,17570.00,1043540.21
8,3.40,4.50,13830.00,1587668.60
1,3.40,4.60,65900.00,655474.51
2,3.40,4.60,23830.00,763343.55
4,3.40,4.60,18310.00,1043540.21
8,3.40,4.60,14010.00,1587668.60
1,3.40,4.70,66260.00,655474.51
2,3.40,4.70,24650.00,763343.55
4,3.40,4.70,18800.00,1043540.21
8,3.40,4.70,77930.00,1587668.60
1,3.40,4.80,107090.00,655474.51
2,3.40,4.80,23170.00,763343.55
4,3.40,4.80,17580.00,1043540.21
8,3.40,4.80,12860.00,1587668.60
1,3.40,4.90,65260.00,655474.51
2,3.40,4.90,23110.00,763343.55
4,3.40,4.90,16900.00,1043540.21
8,3.40,4.90,13650.00,1587668.60
1,3.40,5.00,65290.00,655474.51
2,3.40,5.00,26020.00,763343.55
4,3.40,5.00,69860.00,1043540.21
8,3.40,5.00,14120.00,1587668.60
1,3.50,0.10,66380.00,655474.51
2,3.50,0.10,22570.00,763343.55
4,3.50,0.10,17670.00,1043540.21
8,3.50,0.10,13620.00,1587668.60
1,3.50,0.20,65910.00,655474.51
2,3.50,0.20,22590.00,763343.55
4,3.50,0.20,17820.00,1043540.21
8,3.50,0.20,13120.00,1587668.60
1,3.50,0.30,64760.00,655474.51
2,3.50,0.30,56200.00,763343.55
4,3.50,0.30,48490.00,1043540.21
8,3.50,0.30,12880.00,1587668.60
1,3.50,0.40,65450.00,655474.51
2,3.50,0.40,23610.00,763343.55
4,3.50,0.40,17260.00,1043540.21
8,3.50,0.40,13490.00,1587668.60
1,3.50,0.50,65470.00,655474.51
2,3.50,0.50,23240.00,763343.55
4,3.50,0.50,16970.00,1043540.21
8,3.50,0.50,13290.00,1587668.60
1,3.50,0.60,75680.00,655474.51
2,3.50,0.60,62580.00,763343.55
4,3.50,0.60,34960.00,1043540.21
8,3.50,0.60,13230.00,1587668.60
1,3.50,0.70,65010.00,655474.51
2,3.50,0.70,22700.00,763343.55
